Order_ID,Order_Date,Year,District,Category,Product_Type,Experiment_Group,Sale_Type,Quantity,Unit_Price,Product_Cost,Delivery_Cost,Revenue,Total_Cost,Gross_Profit,Order_Status,Refund_Amount,Net_Profit,Profit_Flag,Month,Month_Name,Quarter,Year_Month,Profit_Margin_Percent
4780,2025-10-18 11:21:19.071059504,2025,Karachi East,Accessories,Existing Product,A,Regular Days,1,281.99,309.64,119.6741409671604,281.99,328.33,-46.35,Accepted,0.0,-46.35,Loss,10,October,4,2025-10,-16.44
4781,2025-10-18 12:48:50.562809048,2025,Karachi Central,Accessories,New Product,B,Regular Days,4,214.81,190.75,133.5931535335155,859.24,211.62,647.62,Refunded,859.24,-211.62,Loss,10,October,4,2025-10,-24.63
4782,2025-10-18 14:16:22.054558588,2025,Karachi South,Mens Apparel,Existing Product,B,Regular Days,3,178.72,217.15,128.10368998810856,536.17,237.17,299.0,Accepted,0.0,299.0,Profit,10,October,4,2025-10,55.77
4783,2025-10-18 15:43:53.546308132,2025,Karachi Central,Footwear,New Product,A,Regular Days,1,424.31,223.71,121.88641504475426,424.31,242.76,181.55,Accepted,0.0,181.55,Profit,10,October,4,2025-10,42.79
4784,2025-10-18 17:11:25.038057672,2025,Keamari,Mens Apparel,Existing Product,A,Regular Days,4,355.88,374.47,135.30241142656115,1423.53,395.61,1027.92,Accepted,0.0,1027.92,Profit,10,October,4,2025-10,72.21
4785,2025-10-18 18:38:56.529807212,2025,Karachi East,Footwear,Existing Product,A,Festival Sale,2,403.06,336.67,106.39934050733338,806.12,353.29,452.83,Accepted,0.0,452.83,Profit,10,October,4,2025-10,56.17
4786,2025-10-18 20:06:28.021556756,2025,Keamari,Womens Apparel,Existing Product,A,Festival Sale,3,298.08,381.35,122.83193267846964,894.23,400.54,493.7,Accepted,0.0,493.7,Profit,10,October,4,2025-10,55.21
4787,2025-10-18 21:33:59.513306296,2025,Keamari,Accessories,Existing Product,B,Festival Sale,3,267.15,382.44,117.17821713412371,801.44,400.75,400.69,Accepted,0.0,400.69,Profit,10,October,4,2025-10,50.0
4788,2025-10-18 23:01:31.005055840,2025,Korangi,Womens Apparel,Existing Product,A,Regular Days,4,238.56,349.79,111.71694704560916,954.22,367.24,586.98,Accepted,0.0,586.98,Profit,10,October,4,2025-10,61.51
4789,2025-10-19 00:29:02.496805380,2025,Karachi Central,Footwear,Existing Product,A,Festival Sale,4,363.54,358.22,125.7804227842056,1454.15,377.87,1076.27,Accepted,0.0,1076.27,Profit,10,October,4,2025-10,74.01
4790,2025-10-19 01:56:33.988554920,2025,Karachi East,Mens Apparel,Existing Product,B,Regular Days,2,405.09,397.44,133.2671267337716,810.18,418.26,391.93,Accepted,0.0,391.93,Profit,10,October,4,2025-10,48.38
4791,2025-10-19 03:24:05.480304464,2025,Keamari,Womens Apparel,New Product,A,Regular Days,3,196.06,213.87,129.30242913440736,588.19,234.07,354.12,Accepted,0.0,354.12,Profit,10,October,4,2025-10,60.21
4792,2025-10-19 04:51:36.972054004,2025,Korangi,Accessories,Existing Product,B,Regular Days,1,173.1,164.04,131.36631003743008,173.1,184.56,-11.46,Accepted,0.0,-11.46,Loss,10,October,4,2025-10,-6.62
4793,2025-10-19 06:19:08.463803548,2025,Malir,Womens Apparel,Existing Product,B,Festival Sale,4,263.55,287.3,120.10782086678964,1054.21,306.06,748.15,Accepted,0.0,748.15,Profit,10,October,4,2025-10,70.97
4794,2025-10-19 07:46:39.955553088,2025,Karachi West,Womens Apparel,Existing Product,A,Regular Days,1,293.23,379.78,120.0466859739689,293.23,398.54,-105.3,Accepted,0.0,-105.3,Loss,10,October,4,2025-10,-35.91
4795,2025-10-19 09:14:11.447302628,2025,Malir,Footwear,Existing Product,A,Regular Days,1,246.68,316.83,133.02053799644258,246.68,337.61,-90.93,Accepted,0.0,-90.93,Loss,10,October,4,2025-10,-36.86
4796,2025-10-19 10:41:42.939052172,2025,Korangi,Footwear,New Product,B,Regular Days,2,419.0,191.06,113.51210153894864,837.99,208.8,629.2,Refunded,837.99,-208.8,Loss,10,October,4,2025-10,-24.92
4797,2025-10-19 12:09:14.430801712,2025,Malir,Womens Apparel,Existing Product,B,Festival Sale,4,424.62,174.35,104.3657585838643,1698.48,190.65,1507.83,Accepted,0.0,1507.83,Profit,10,October,4,2025-10,88.78
4798,2025-10-19 13:36:45.922551256,2025,Karachi Central,Accessories,Existing Product,B,Regular Days,3,276.36,262.3,136.46235891284988,829.09,283.62,545.47,Accepted,0.0,545.47,Profit,10,October,4,2025-10,65.79
4799,2025-10-19 15:04:17.414300796,2025,Karachi West,Accessories,New Product,A,Festival Sale,1,442.27,367.13,107.08111101857968,442.27,383.86,58.42,Accepted,0.0,58.42,Profit,10,October,4,2025-10,13.21
4800,2025-10-19 16:31:48.906050340,2025,Karachi West,Accessories,Existing Product,A,Regular Days,1,307.92,396.03,103.61592790495064,307.92,412.22,-104.3,Accepted,0.0,-104.3,Loss,10,October,4,2025-10,-33.87
4801,2025-10-19 17:59:20.397799880,2025,Karachi South,Mens Apparel,Existing Product,A,Festival Sale,3,439.46,323.86,133.23573587545198,1318.39,344.67,973.72,Accepted,0.0,973.72,Profit,10,October,4,2025-10,73.86
4802,2025-10-19 19:26:51.889549420,2025,Karachi West,Womens Apparel,New Product,B,Regular Days,4,126.07,294.33,131.41204244209254,504.3,314.86,189.44,Accepted,0.0,189.44,Profit,10,October,4,2025-10,37.56
4803,2025-10-19 20:54:23.381298964,2025,Karachi Central,Mens Apparel,New Product,A,Regular Days,1,309.95,223.09,139.98292162632026,309.95,244.96,64.99,Accepted,0.0,64.99,Profit,10,October,4,2025-10,20.97
4804,2025-10-19 22:21:54.873048504,2025,Karachi Central,Accessories,Existing Product,A,Regular Days,4,448.21,316.51,123.5904917017588,1792.84,335.82,1457.02,Accepted,0.0,1457.02,Profit,10,October,4,2025-10,81.27
4805,2025-10-19 23:49:26.364798048,2025,Keamari,Accessories,New Product,B,Regular Days,4,223.09,291.99,100.16582348991324,892.36,307.63,584.73,Accepted,0.0,584.73,Profit,10,October,4,2025-10,65.53
4806,2025-10-20 01:16:57.856547588,2025,Keamari,Footwear,Existing Product,A,Regular Days,1,278.86,391.5,106.72713160877436,278.86,408.17,-129.31,Accepted,0.0,-129.31,Loss,10,October,4,2025-10,-46.37
4807,2025-10-20 02:44:29.348297128,2025,Keamari,Mens Apparel,Existing Product,B,Regular Days,2,432.28,388.53,125.66458134550894,864.55,408.16,456.39,Accepted,0.0,456.39,Profit,10,October,4,2025-10,52.79
4808,2025-10-20 04:12:00.840046672,2025,Karachi South,Accessories,Existing Product,A,Regular Days,4,187.0,195.28,114.8262531439788,748.01,213.22,534.79,Accepted,0.0,534.79,Profit,10,October,4,2025-10,71.5
4809,2025-10-20 05:39:32.331796212,2025,Karachi Central,Accessories,New Product,A,Festival Sale,3,333.07,231.21,135.43840147351517,999.22,252.37,746.84,Accepted,0.0,746.84,Profit,10,October,4,2025-10,74.74
4810,2025-10-20 07:07:03.823545756,2025,Karachi South,Accessories,Existing Product,B,Festival Sale,2,260.43,285.27,137.9493016379381,520.86,306.82,214.04,Accepted,0.0,214.04,Profit,10,October,4,2025-10,41.09
4811,2025-10-20 08:34:35.315295296,2025,Karachi West,Mens Apparel,Existing Product,B,Festival Sale,1,178.25,169.82,103.0611272017844,178.25,185.92,-7.66,Accepted,0.0,-7.66,Loss,10,October,4,2025-10,-4.3
4812,2025-10-20 10:02:06.807044836,2025,Karachi West,Womens Apparel,Existing Product,B,Regular Days,3,224.5,326.67,119.08861294028526,673.49,345.27,328.22,Refunded,673.49,-345.27,Loss,10,October,4,2025-10,-51.27
4813,2025-10-20 11:29:38.298794380,2025,Korangi,Mens Apparel,Existing Product,B,Regular Days,1,276.36,187.16,111.2391017818484,276.36,204.54,71.83,Accepted,0.0,71.83,Profit,10,October,4,2025-10,25.99
4814,2025-10-20 12:57:09.790543920,2025,Karachi West,Womens Apparel,Existing Product,A,Regular Days,1,384.0,231.06,135.04283762124223,384.0,252.15,131.85,Accepted,0.0,131.85,Profit,10,October,4,2025-10,34.34
4815,2025-10-20 14:24:41.282293464,2025,Karachi East,Footwear,Existing Product,A,Regular Days,2,246.05,275.89,114.00100694773027,492.11,293.7,198.41,Accepted,0.0,198.41,Profit,10,October,4,2025-10,40.32
4816,2025-10-20 15:52:12.774043004,2025,Karachi East,Accessories,Existing Product,A,Regular Days,1,139.51,310.11,126.77881003313212,139.51,329.91,-190.4,Accepted,0.0,-190.4,Loss,10,October,4,2025-10,-136.48
4817,2025-10-20 17:19:44.265792544,2025,Karachi South,Accessories,Existing Product,A,Regular Days,3,378.85,301.51,100.24380914409836,1136.54,317.18,819.36,Accepted,0.0,819.36,Profit,10,October,4,2025-10,72.09
4818,2025-10-20 18:47:15.757542088,2025,Malir,Footwear,Existing Product,B,Regular Days,1,313.23,307.76,113.3061877538215,313.23,325.47,-12.23,Accepted,0.0,-12.23,Loss,10,October,4,2025-10,-3.9
4819,2025-10-20 20:14:47.249291628,2025,Malir,Mens Apparel,Existing Product,B,Festival Sale,4,187.94,157.48,133.52257889814763,751.76,178.33,573.42,Accepted,0.0,573.42,Profit,10,October,4,2025-10,76.28
4820,2025-10-20 21:42:18.741041172,2025,Malir,Footwear,Existing Product,A,Festival Sale,1,226.21,164.35,134.25272988818656,226.21,185.32,40.89,Accepted,0.0,40.89,Profit,10,October,4,2025-10,18.08
4821,2025-10-20 23:09:50.232790712,2025,Karachi West,Footwear,New Product,B,Festival Sale,3,361.66,329.79,107.05073746623538,1084.99,346.52,738.47,Accepted,0.0,738.47,Profit,10,October,4,2025-10,68.06
4822,2025-10-21 00:37:21.724540256,2025,Karachi South,Footwear,New Product,B,Regular Days,3,166.69,248.09,123.5054158280742,500.08,267.38,232.7,Refunded,500.08,-267.38,Loss,10,October,4,2025-10,-53.47
4823,2025-10-21 02:04:53.216289796,2025,Karachi East,Footwear,Existing Product,A,Festival Sale,3,426.81,161.07,106.9229913164188,1280.42,177.77,1102.65,Accepted,0.0,1102.65,Profit,10,October,4,2025-10,86.12
4824,2025-10-21 03:32:24.708039336,2025,Keamari,Accessories,New Product,B,Regular Days,2,393.06,301.2,133.52513575954697,786.13,322.06,464.06,Accepted,0.0,464.06,Profit,10,October,4,2025-10,59.03
4825,2025-10-21 04:59:56.199788880,2025,Keamari,Accessories,Existing Product,A,Regular Days,2,218.87,208.4,100.43207979107692,437.74,224.09,213.65,Accepted,0.0,213.65,Profit,10,October,4,2025-10,48.81
4826,2025-10-21 06:27:27.691538420,2025,Karachi South,Womens Apparel,New Product,B,Festival Sale,1,192.94,157.16,130.20781927938916,192.94,177.5,15.43,Accepted,0.0,15.43,Profit,10,October,4,2025-10,8.0
4827,2025-10-21 07:54:59.183287964,2025,Karachi South,Mens Apparel,Existing Product,B,Regular Days,3,283.24,250.59,123.1361195001554,849.71,269.82,579.89,Accepted,0.0,579.89,Profit,10,October,4,2025-10,68.25
4828,2025-10-21 09:22:30.675037504,2025,Karachi East,Mens Apparel,New Product,A,Regular Days,1,232.46,244.81,134.7854740200839,232.46,265.86,-33.4,Accepted,0.0,-33.4,Loss,10,October,4,2025-10,-14.37
4829,2025-10-21 10:50:02.166787044,2025,Keamari,Mens Apparel,New Product,B,Regular Days,3,397.59,219.18,108.60503577418488,1192.78,236.15,956.63,Accepted,0.0,956.63,Profit,10,October,4,2025-10,80.2
4830,2025-10-21 12:17:33.658536588,2025,Karachi East,Womens Apparel,Existing Product,B,Festival Sale,4,426.18,220.28,119.07514988600772,1704.73,238.88,1465.85,Accepted,0.0,1465.85,Profit,10,October,4,2025-10,85.99
4831,2025-10-21 13:45:05.150286128,2025,Korangi,Footwear,New Product,B,Festival Sale,1,346.66,330.89,131.5291849286373,346.66,351.43,-4.77,Accepted,0.0,-4.77,Loss,10,October,4,2025-10,-1.38
4832,2025-10-21 15:12:36.642035672,2025,Keamari,Footwear,Existing Product,B,Regular Days,4,431.49,195.91,125.0815844922116,1725.98,215.45,1510.53,Accepted,0.0,1510.53,Profit,10,October,4,2025-10,87.52
4833,2025-10-21 16:40:08.133785212,2025,Karachi West,Accessories,New Product,A,Festival Sale,3,247.46,337.6,113.92597032993058,742.38,355.4,386.98,Accepted,0.0,386.98,Profit,10,October,4,2025-10,52.13
4834,2025-10-21 18:07:39.625534752,2025,Korangi,Footwear,Existing Product,A,Regular Days,4,164.82,399.78,107.9180798873877,659.27,416.64,242.63,Accepted,0.0,242.63,Profit,10,October,4,2025-10,36.8
4835,2025-10-21 19:35:11.117284296,2025,Karachi South,Accessories,Existing Product,B,Festival Sale,2,396.97,252.62,131.56949284022062,793.94,273.17,520.77,Refunded,793.94,-273.17,Loss,10,October,4,2025-10,-34.41
4836,2025-10-21 21:02:42.609033836,2025,Karachi Central,Footwear,New Product,A,Regular Days,2,449.93,278.24,100.07030923319942,899.86,293.87,605.99,Accepted,0.0,605.99,Profit,10,October,4,2025-10,67.34
4837,2025-10-21 22:30:14.100783380,2025,Korangi,Womens Apparel,Existing Product,A,Regular Days,2,389.78,327.29,133.62607666160628,779.56,348.17,431.4,Accepted,0.0,431.4,Profit,10,October,4,2025-10,55.34
4838,2025-10-21 23:57:45.592532920,2025,Malir,Footwear,Existing Product,B,Regular Days,3,170.44,361.66,138.4689105573886,511.33,383.29,128.03,Accepted,0.0,128.03,Profit,10,October,4,2025-10,25.04
4839,2025-10-22 01:25:17.084282464,2025,Karachi Central,Mens Apparel,New Product,A,Regular Days,3,352.76,189.81,108.04885588803032,1058.27,206.69,851.58,Accepted,0.0,851.58,Profit,10,October,4,2025-10,80.47
4840,2025-10-22 02:52:48.576032004,2025,Karachi South,Mens Apparel,Existing Product,A,Festival Sale,1,314.48,270.89,124.09748100238764,314.48,290.28,24.2,Accepted,0.0,24.2,Profit,10,October,4,2025-10,7.7
4841,2025-10-22 04:20:20.067781544,2025,Karachi West,Footwear,Existing Product,B,Regular Days,1,238.4,393.84,119.88679461280648,238.4,412.57,-174.17,Accepted,0.0,-174.17,Loss,10,October,4,2025-10,-73.06
4842,2025-10-22 05:47:51.559531088,2025,Karachi West,Mens Apparel,New Product,A,Festival Sale,2,297.77,229.65,112.65861094091012,595.53,247.25,348.28,Accepted,0.0,348.28,Profit,10,October,4,2025-10,58.48
4843,2025-10-22 07:15:23.051280628,2025,Korangi,Footwear,Existing Product,A,Festival Sale,2,220.28,359.47,115.49517198609502,440.56,377.52,63.04,Accepted,0.0,63.04,Profit,10,October,4,2025-10,14.31
4844,2025-10-22 08:42:54.543030172,2025,Keamari,Accessories,Existing Product,A,Regular Days,3,159.82,310.11,135.50518714661408,479.46,331.28,148.18,Accepted,0.0,148.18,Profit,10,October,4,2025-10,30.91
4845,2025-10-22 10:10:26.034779712,2025,Karachi Central,Footwear,Existing Product,A,Regular Days,3,130.29,374.32,106.78419758990512,390.88,391.0,-0.12,Accepted,0.0,-0.12,Loss,10,October,4,2025-10,-0.03
4846,2025-10-22 11:37:57.526529252,2025,Karachi Central,Footwear,Existing Product,B,Regular Days,3,247.46,225.9,114.92326887823914,742.38,243.86,498.53,Accepted,0.0,498.53,Profit,10,October,4,2025-10,67.15
4847,2025-10-22 13:05:29.018278796,2025,Karachi South,Mens Apparel,Existing Product,B,Festival Sale,1,442.12,290.89,125.4085326888117,442.12,310.48,131.63,Accepted,0.0,131.63,Profit,10,October,4,2025-10,29.77
4848,2025-10-22 14:33:00.510028336,2025,Karachi East,Mens Apparel,New Product,A,Regular Days,1,160.13,166.22,138.01196752091278,160.13,187.78,-27.65,Accepted,0.0,-27.65,Loss,10,October,4,2025-10,-17.27
4849,2025-10-22 16:00:32.001777880,2025,Keamari,Mens Apparel,Existing Product,B,Regular Days,3,463.83,153.88,126.6229629852484,1391.5,173.66,1217.84,Accepted,0.0,1217.84,Profit,10,October,4,2025-10,87.52
4850,2025-10-22 17:28:03.493527420,2025,Keamari,Footwear,New Product,A,Regular Days,2,464.61,266.36,106.776503316548,929.23,283.05,646.18,Accepted,0.0,646.18,Profit,10,October,4,2025-10,69.54
4851,2025-10-22 18:55:34.985276960,2025,Keamari,Footwear,Existing Product,B,Regular Days,2,344.16,404.31,126.6193830155183,688.33,424.09,264.24,Accepted,0.0,264.24,Profit,10,October,4,2025-10,38.39
4852,2025-10-22 20:23:06.477026504,2025,Karachi South,Mens Apparel,New Product,B,Regular Days,2,353.85,152.94,138.63869140097006,707.7,174.6,533.1,Accepted,0.0,533.1,Profit,10,October,4,2025-10,75.33
4853,2025-10-22 21:50:37.968776044,2025,Karachi South,Mens Apparel,Existing Product,B,Regular Days,4,311.04,389.94,100.99410639468994,1244.18,405.72,838.46,Accepted,0.0,838.46,Profit,10,October,4,2025-10,67.39
4854,2025-10-22 23:18:09.460525588,2025,Karachi West,Footwear,New Product,A,Regular Days,3,175.91,400.87,138.9615188896576,527.73,422.58,105.15,Accepted,0.0,105.15,Profit,10,October,4,2025-10,19.92
4855,2025-10-23 00:45:40.952275128,2025,Karachi Central,Footwear,New Product,A,Regular Days,1,227.15,386.19,128.81233541492793,227.15,406.31,-179.16,Refunded,227.15,-406.31,Loss,10,October,4,2025-10,-178.87
4856,2025-10-23 02:13:12.444024668,2025,Karachi Central,Footwear,Existing Product,A,Festival Sale,2,169.66,321.67,133.3683776644794,339.32,342.5,-3.18,Accepted,0.0,-3.18,Loss,10,October,4,2025-10,-0.94
4857,2025-10-23 03:40:43.935774212,2025,Keamari,Accessories,Existing Product,B,Festival Sale,2,451.49,401.81,122.22431201071812,902.98,420.91,482.08,Accepted,0.0,482.08,Profit,10,October,4,2025-10,53.39
4858,2025-10-23 05:08:15.427523752,2025,Karachi Central,Mens Apparel,Existing Product,B,Festival Sale,3,173.25,345.73,116.6362516840411,519.76,363.95,155.81,Accepted,0.0,155.81,Profit,10,October,4,2025-10,29.98
4859,2025-10-23 06:35:46.919273296,2025,Malir,Mens Apparel,Existing Product,A,Regular Days,3,336.82,398.06,138.0260222996201,1010.47,419.63,590.84,Accepted,0.0,590.84,Profit,10,October,4,2025-10,58.47
4860,2025-10-23 08:03:18.411022836,2025,Karachi West,Accessories,New Product,A,Regular Days,1,281.99,386.66,105.34845907016457,281.99,403.12,-121.13,Accepted,0.0,-121.13,Loss,10,October,4,2025-10,-42.96
4861,2025-10-23 09:30:49.902772380,2025,Karachi West,Mens Apparel,Existing Product,A,Festival Sale,4,194.5,171.54,103.97302201067411,778.0,187.78,590.22,Accepted,0.0,590.22,Profit,10,October,4,2025-10,75.86
4862,2025-10-23 10:58:21.394521920,2025,Karachi East,Footwear,Existing Product,A,Festival Sale,2,164.97,379.0,121.8509347428045,329.95,398.04,-68.09,Accepted,0.0,-68.09,Loss,10,October,4,2025-10,-20.64
4863,2025-10-23 12:25:52.886271460,2025,Karachi West,Accessories,Existing Product,B,Regular Days,2,277.77,337.92,101.8596860574456,555.54,353.83,201.71,Refunded,555.54,-353.83,Loss,10,October,4,2025-10,-63.69
4864,2025-10-23 13:53:24.378021004,2025,Karachi South,Womens Apparel,New Product,B,Festival Sale,2,331.51,245.12,128.53316180639206,663.02,265.2,397.82,Accepted,0.0,397.82,Profit,10,October,4,2025-10,60.0
4865,2025-10-23 15:20:55.869770544,2025,Keamari,Accessories,New Product,A,Regular Days,2,243.56,395.09,129.05851939967488,487.11,415.26,71.85,Accepted,0.0,71.85,Profit,10,October,4,2025-10,14.75
4866,2025-10-23 16:48:27.361520088,2025,Keamari,Mens Apparel,Existing Product,A,Regular Days,1,377.91,229.5,135.4476619901007,377.91,250.66,127.25,Accepted,0.0,127.25,Profit,10,October,4,2025-10,33.67
4867,2025-10-23 18:15:58.853269628,2025,Korangi,Mens Apparel,New Product,B,Regular Days,2,452.58,383.06,112.53112894345008,905.17,400.64,504.52,Accepted,0.0,504.52,Profit,10,October,4,2025-10,55.74
4868,2025-10-23 19:43:30.345019168,2025,Karachi South,Accessories,Existing Product,B,Festival Sale,3,348.69,154.35,114.29676659555092,1046.08,172.21,873.88,Accepted,0.0,873.88,Profit,10,October,4,2025-10,83.54
4869,2025-10-23 21:11:01.836768712,2025,Korangi,Footwear,New Product,B,Festival Sale,4,225.59,239.34,137.12764909405763,902.36,260.76,641.6,Accepted,0.0,641.6,Profit,10,October,4,2025-10,71.1
4870,2025-10-23 22:38:33.328518252,2025,Korangi,Accessories,Existing Product,B,Festival Sale,3,279.49,390.72,106.73487602821574,838.46,407.39,431.07,Refunded,838.46,-407.39,Loss,10,October,4,2025-10,-48.59
4871,2025-10-24 00:06:04.820267796,2025,Karachi West,Mens Apparel,Existing Product,B,Festival Sale,2,240.27,163.1,107.0138141917574,480.55,179.82,300.73,Accepted,0.0,300.73,Profit,10,October,4,2025-10,62.58
4872,2025-10-24 01:33:36.312017336,2025,Keamari,Accessories,New Product,B,Regular Days,2,410.72,286.36,138.9467771998808,821.43,308.07,513.36,Refunded,821.43,-308.07,Loss,10,October,4,2025-10,-37.5
4873,2025-10-24 03:01:07.803766876,2025,Karachi South,Womens Apparel,New Product,B,Festival Sale,3,365.1,225.59,131.8085805084946,1095.3,246.18,849.11,Accepted,0.0,849.11,Profit,10,October,4,2025-10,77.52
4874,2025-10-24 04:28:39.295516420,2025,Keamari,Footwear,New Product,B,Festival Sale,3,382.28,154.66,126.71540357072416,1146.85,174.46,972.39,Refunded,1146.85,-174.46,Loss,10,October,4,2025-10,-15.21
4875,2025-10-24 05:56:10.787265960,2025,Karachi West,Womens Apparel,New Product,B,Regular Days,4,261.83,189.03,113.63808030139998,1047.33,206.79,840.55,Accepted,0.0,840.55,Profit,10,October,4,2025-10,80.26
4876,2025-10-24 07:23:42.279015504,2025,Keamari,Accessories,New Product,A,Regular Days,4,172.63,307.3,112.47621541204084,690.52,324.87,365.65,Accepted,0.0,365.65,Profit,10,October,4,2025-10,52.95
4877,2025-10-24 08:51:13.770765044,2025,Karachi East,Mens Apparel,Existing Product,B,Regular Days,1,323.07,293.86,110.25487647400686,323.07,311.08,11.99,Accepted,0.0,11.99,Profit,10,October,4,2025-10,3.71
4878,2025-10-24 10:18:45.262514588,2025,Keamari,Mens Apparel,Existing Product,A,Regular Days,3,232.93,336.2,133.6997046694379,698.8,357.08,341.71,Accepted,0.0,341.71,Profit,10,October,4,2025-10,48.9
